Año;Código Único;Tipo Institución 1;Tipo Institución 2;Tipo Institución 3;Región Sede;Provincia Sede;Comuna Sede;Área del conocimiento;Cine-F 97 Área;Cine-F 97 Subárea;Área Carrera Genérica;Cine-F 13 Área;Cine-F 13 Subárea;Tipo de institución;Código IES;Nombre IES;Código Sede;Nombre Sede;Código Carrera;Nombre Carrera;Modalidad;Jornada;Versión;Tipo Carrera;Plan Especial;Duración Estudios;Duración Titulación;Duración Total;Régimen;Duración formal del Régimen;Nombre Título;Grado Académico;Nivel Global;Nivel Carrera;Demre;Año Inicio;Acreditación Carrera o Programa;Elegibilidad Beca Pedagogía;"Pedagogía Medicina Odontología, Otro";Requisito Ingreso;Semestres reconocidos;Área Actual o Área Origen del programa;Área destino de Administración de Empresas y Derecho;"Área destino de Agricultura, Silvicultura, Pesca y Veterinaria";Área destino de Artes y Humanidades;"Área destino de Ciencias naturales, matemáticas y estadística";"Área destino de Ciencias Sociales, Periodismo e Información";Área destino de Educación;"Área destino de Ingeniería, Industria y Construcción";Área destino de Salud y Bienestar;Área destino de Servicios;Área destino de Tecnología de la Información y la Comunicación (TIC);Ponderación Notas;Ponderación Ranking Notas;Ponderación Lenguaje;Ponderación Matemáticas;Ponderación Matemáticas 2;Ponderación Historia;Ponderación Ciencias;Ponderación Otros;Vacantes Semestre Uno;Vacantes Semestre Dos;Formato Valor;Matrícula Anual;Costo Titulación;Costo Certificado Diploma;Arancel Anual;Vigencia
OFE_2021;I71S1C815J2V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Tecnología;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;Postítulo en Tecnología;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);815;DIPLOMADO EN OPERACION DE SISTEMAS ELECTRICOS DE POTENCIA;Presencial;Vespertina;1;Plan Regular;NO APLICA;1;1;1;1;1;DIPLOMADO EN OPERACION DE SISTEMAS ELECTRICOS DE POTENCIA;NO OTORGA GRADO;Postítulo;Diplomado (desde un semestre);0;2017;No Acreditada;No Elegible;Otro;Título Profesional;0;;;;;;;;;;;;0;0;0;0;;0;0;0;20;20;;65000;29000;29000;2164000;Vigente con estudiantes nuevos
OFE_2021;I71S1C816J3V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Ciencias Sociales;"Ciencias Sociales, Enseñanza Comercial y Derecho";Ciencias Sociales y del Comportamiento;Postítulo en Ciencias Sociales;"Ciencias Sociales, Periodismo e Información";Ciencias Sociales y del Comportamiento;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);816;"DIPLOMADO EN PARTICIPACION, TERRITORIO Y GOBERNANZAS DE CIUDADES PUERTO";Semipresencial;Semipresencial;1;Plan Regular;NO APLICA;2;1;2;1;2;"DIPLOMADO EN PARTICIPACION, TERRITORIO Y GOBERNANZAS";NO OTORGA GRADO;Postítulo;Diplomado (desde un semestre);0;2020;No Acreditada;No Elegible;Otro;Técnico de Nivel Superior;0;;;;;;;;;;;;0;0;0;0;;0;0;0;20;20;;65000;29000;29000;1212000;Vigente con estudiantes nuevos
OFE_2021;I71S1C817J2V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Ciencias Sociales;"Ciencias Sociales, Enseñanza Comercial y Derecho";Ciencias Sociales y del Comportamiento;Postítulo en Ciencias Sociales;"Ciencias Sociales, Periodismo e Información";Ciencias Sociales y del Comportamiento;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);817;DIPLOMADO EN PLANIFICACION REGIONAL;Presencial;Vespertina;1;Plan Regular;NO APLICA;1;1;1;1;1;DIPLOMADO EN PLANIFICACION REGIONAL;NO OTORGA GRADO;Postítulo;Diplomado (desde un semestre);0;2015;No Acreditada;No Elegible;Otro;Técnico de Nivel Superior;0;;;;;;;;;;;;0;0;0;0;;0;0;0;20;20;;65000;29000;29000;1500000;Vigente con estudiantes nuevos
OFE_2021;I71S1C818J3V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Ciencias Sociales;"Ciencias Sociales, Enseñanza Comercial y Derecho";Ciencias Sociales y del Comportamiento;Postítulo en Ciencias Sociales;"Ciencias Sociales, Periodismo e Información";Ciencias Sociales y del Comportamiento;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);818;DIPLOMADO EN POLITICAS DE RECURSOS HUMANOS Y ELABORACION DE PLANTAS MUNICIPALES;Semipresencial;Semipresencial;1;Plan Regular;NO APLICA;2;1;2;1;2;DIPLOMADO EN POLITICAS DE RECURSOS HUMANOS Y ELABORACION DE PLANTAS MUNICIPALES;NO OTORGA GRADO;Postítulo;Diplomado (desde un semestre);0;2018;No Acreditada;No Elegible;Otro;Título Profesional;0;;;;;;;;;;;;0;0;0;0;;0;0;0;20;20;;65000;29000;29000;1200000;Vigente con estudiantes nuevos
OFE_2021;I71S1C819J3V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Salud;Salud y Servicios Sociales;Medicina;Postítulo en Salud;Salud y Bienestar;Salud;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);819;DIPLOMADO EN PSIQUIATRIA Y SALUD MENTAL EN KINESIOLOGIA;Semipresencial;Semipresencial;1;Plan Regular;NO APLICA;2;1;2;1;2;DIPLOMADO EN PSIQUIATRIA Y SALUD MENTAL EN KINESIOLOGIA;NO OTORGA GRADO;Postítulo;Diplomado (desde un semestre);0;2020;No Acreditada;No Elegible;Otro;Título Profesional;0;;;;;;;;;;;;0;0;0;0;;0;0;0;20;20;;65000;29000;29000;1350000;Vigente con estudiantes nuevos
OFE_2021;I71S1C820J2V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Tecnología;Ciencias;Informática;Postítulo en Tecnología;Tecnología de la Información y la Comunicación (TIC);Tecnología de la Información y la Comunicación (TIC);A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);820;DIPLOMADO EN REDES INTELIGENTES;Presencial;Vespertina;1;Plan Regular;NO APLICA;1;1;1;1;1;DIPLOMADO EN REDES INTELIGENTES;NO OTORGA GRADO;Postítulo;Diplomado (desde un semestre);0;2021;No Acreditada;No Elegible;Otro;Título Profesional;0;;;;;;;;;;;;0;0;0;0;;0;0;0;20;20;;65000;29000;29000;2164000;Vigente con estudiantes nuevos
OFE_2021;I71S1C821J2V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Tecnología;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;Postítulo en Tecnología;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);821;POSTITULO EN INGENIERIA CLINICA Y MANTENIMIENTO HOSPITALARIO;Presencial;Vespertina;1;Plan Regular;NO APLICA;2;1;2;1;2;POSTITULO EN INGENIERIA CLINICA Y MANTENIMIENTO HOSPITALARIO;NO OTORGA GRADO;Postítulo;Postítulo;0;1998;No Acreditada;No Elegible;Otro;Título Profesional;0;;;;;;;;;;;;0;0;0;0;;0;0;0;20;20;;65000;29000;29000;2886000;Vigente con estudiantes nuevos
OFE_2021;I71S1C827J3V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Salud;Salud y Servicios Sociales;Medicina;Postítulo en Salud;Salud y Bienestar;Salud;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);827;DIPLOMADO EN ATENCION PRIMARIA Y SALUD FAMILIAR INTEGRAL PARA DIRECTIVOS Y PROFESIONALES DE ATENCION PRIMARIA DE SALUD;Semipresencial;Semipresencial;1;Plan Regular;NO APLICA;2;0;2;1;2;DIPLOMADO EN ATENCION PRIMARIA Y SALUD FAMILIAR INTEGRAL PARA DIRECTIVOS Y PROFESIONALES DE ATENCION PRIMARIA DE SALUD;NO OTORGA GRADO;Postítulo;Diplomado (desde un semestre);0;2019;No Acreditada;No Elegible;Otro;Título Profesional;0;;;;;;;;;;;;0;0;0;0;;0;0;0;40;40;;65000;29000;29000;990000;Vigente con estudiantes nuevos
OFE_2021;I71S1C828J2V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Tecnología;Ciencias;Informática;Postítulo en Tecnología;Tecnología de la Información y la Comunicación (TIC);Tecnología de la Información y la Comunicación (TIC);A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);828;"DIPLOMADO EN CIBERSEGURIDAD (GESTION, TECNICO Y LEGAL)";Presencial;Vespertina;1;Plan Regular;NO APLICA;2;0;2;1;2;"DIPLOMADO EN CIBERSEGURIDAD (GESTION, TECNICO Y LEGAL)";NO OTORGA GRADO;Postítulo;Diplomado (desde un semestre);0;2020;No Acreditada;No Elegible;Otro;Título Profesional;0;;;;;;;;;;;;0;0;0;0;;0;0;0;30;30;;65000;29000;29000;3150000;Vigente con estudiantes nuevos
OFE_2021;I71S1C829J3V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Ciencias Básicas;Ciencias;Matemáticas y Estadísticas;Postítulo en Ciencias Básicas;"Ciencias naturales, matemáticas y estadística";Matemáticas y Estadísticas;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);829;DIPLOMADO EN CIENCIA DE DATOS APLICADA;Semipresencial;Semipresencial;1;Plan Regular;NO APLICA;2;0;2;1;2;DIPLOMADO EN CIENCIA DE DATOS APLICADA;NO OTORGA GRADO;Postítulo;Diplomado (desde un semestre);0;2020;No Acreditada;No Elegible;Otro;Título Profesional;0;;;;;;;;;;;;0;0;0;0;;0;0;0;30;30;;65000;29000;29000;2900000;Vigente con estudiantes nuevos
OFE_2021;I71S1C830J4V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Tecnología;Ciencias;Informática;Postítulo en Tecnología;Tecnología de la Información y la Comunicación (TIC);Tecnología de la Información y la Comunicación (TIC);A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);830;DIPLOMADO EN DISEÑO UX/UI/AGILE;No Presencial;A Distancia;1;Plan Regular;NO APLICA;2;0;2;1;2;DIPLOMADO EN DISEÑO UX/UI/AGILE;NO OTORGA GRADO;Postítulo;Diplomado (desde un semestre);0;2021;No Acreditada;No Elegible;Otro;Técnico de Nivel Superior;0;;;;;;;;;;;;0;0;0;0;;0;0;0;45;45;;65000;29000;29000;850000;Vigente con estudiantes nuevos
OFE_2021;I71S1C831J2V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Tecnología;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;Postítulo en Tecnología;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);831;DIPLOMADO EN ECONOMIA DEL HIDROGENO;Presencial;Vespertina;1;Plan Regular;NO APLICA;2;0;2;1;2;DIPLOMADO EN ECONOMIA DEL HIDROGENO;NO OTORGA GRADO;Postítulo;Diplomado (desde un semestre);0;2020;No Acreditada;No Elegible;Otro;Título Profesional;0;;;;;;;;;;;;0;0;0;0;;0;0;0;20;20;;65000;29000;29000;2800000;Vigente con estudiantes nuevos
OFE_2021;I71S1C832J4V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Tecnología;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;Postítulo en Tecnología;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);832;"DIPLOMADO EN ELECTROMOVILIDAD, TECNOLOGIA, POLITICAS PUBLICAS Y MODELOS DE NEGOCIO";No Presencial;A Distancia;1;Plan Regular;NO APLICA;2;0;2;1;2;"DIPLOMADO EN ELECTROMOVILIDAD, TECNOLOGIA, POLITICAS PUBLICAS Y MODELOS DE NEGOCIO";NO OTORGA GRADO;Postítulo;Diplomado (desde un semestre);0;2019;No Acreditada;No Elegible;Otro;Título Profesional;0;;;;;;;;;;;;0;0;0;0;;0;0;0;25;25;;65000;29000;29000;1710000;Vigente con estudiantes nuevos
OFE_2021;I71S1C833J1V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Humanidades;Humanidades y Artes;Humanidades;Postítulo en Humanidades;Artes y Humanidades;Humanidades;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);833;"DIPLOMADO EN ESCRITURA CREATIVA: NUEVAS REALIDADES, NUEVAS ESCRITURAS";Presencial;Diurna;1;Plan Regular;NO APLICA;2;0;2;1;2;"DIPLOMADO EN ESCRITURA CREATIVA: NUEVAS REALIDADES, NUEVAS ESCRITURAS";NO OTORGA GRADO;Postítulo;Diplomado (desde un semestre);0;2019;No Acreditada;No Elegible;Otro;Educación Media;0;;;;;;;;;;;;0;0;0;0;;0;0;0;20;20;;65000;29000;29000;800000;Vigente con estudiantes nuevos
OFE_2021;I71S1C834J4V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Administración y Comercio;"Ciencias Sociales, Enseñanza Comercial y Derecho";Enseñanza Comercial y Administración;Postítulo en Administración y Comercio;Administración de Empresas y Derecho;Educación Comercial y Administración;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);834;DIPLOMADO EN INTELIGENCIA DIGITAL DE MARKETING;No Presencial;A Distancia;1;Plan Regular;NO APLICA;2;0;2;1;2;DIPLOMADO EN INTELIGENCIA DIGITAL DE MARKETING;NO OTORGA GRADO;Postítulo;Diplomado (desde un semestre);0;2020;No Acreditada;No Elegible;Otro;Técnico de Nivel Superior;0;;;;;;;;;;;;0;0;0;0;;0;0;0;40;40;;65000;29000;29000;1950000;Vigente con estudiantes nuevos
OFE_2021;I71S1C835J4V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Administración y Comercio;"Ciencias Sociales, Enseñanza Comercial y Derecho";Enseñanza Comercial y Administración;Postítulo en Administración y Comercio;Administración de Empresas y Derecho;Educación Comercial y Administración;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);835;DIPLOMADO EN MARKETING PARA EMPRENDEDORES;No Presencial;A Distancia;1;Plan Regular;NO APLICA;2;0;2;1;2;DIPLOMADO EN MARKETING PARA EMPRENDEDORES;NO OTORGA GRADO;Postítulo;Diplomado (desde un semestre);0;2020;No Acreditada;No Elegible;Otro;Educación Media;0;;;;;;;;;;;;0;0;0;0;;0;0;0;40;40;;65000;29000;29000;1950000;Vigente con estudiantes nuevos
OFE_2021;I71S1C836J4V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Administración y Comercio;"Ciencias Sociales, Enseñanza Comercial y Derecho";Enseñanza Comercial y Administración;Postítulo en Administración y Comercio;Administración de Empresas y Derecho;Educación Comercial y Administración;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);836;DIPLOMADO EN MARKETING TURISTICO;No Presencial;A Distancia;1;Plan Regular;NO APLICA;2;0;2;1;2;DIPLOMADO EN MARKETING TURISTICO;NO OTORGA GRADO;Postítulo;Diplomado (desde un semestre);0;2020;No Acreditada;No Elegible;Otro;Técnico de Nivel Superior;0;;;;;;;;;;;;0;0;0;0;;0;0;0;40;40;;65000;29000;29000;1950000;Vigente con estudiantes nuevos
OFE_2021;I71S1C837J3V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Tecnología;"Ingeniería, Industria y Construcción";Industria y Producción;Postítulo en Tecnología;"Ingeniería, Industria y Construcción";Industria y Producción;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);837;DIPLOMADO EN MINERIA;Semipresencial;Semipresencial;1;Plan Regular;NO APLICA;2;0;2;1;2;DIPLOMADO EN MINERIA;NO OTORGA GRADO;Postítulo;Diplomado (desde un semestre);0;2020;No Acreditada;No Elegible;Otro;Título Profesional;0;;;;;;;;;;;;0;0;0;0;;0;0;0;30;30;;65000;29000;29000;3800000;Vigente con estudiantes nuevos
OFE_2021;I71S1C838J4V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Postítulo en Educación;Educación;Educación;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);838;DIPLOMADO EN METODOS PROSPECTIVOS;No Presencial;A Distancia;1;Plan Regular;NO APLICA;2;0;2;1;2;DIPLOMADO EN METODOS PROSPECTIVOS;NO OTORGA GRADO;Postítulo;Diplomado (desde un semestre);0;2020;No Acreditada;No Elegible;Otro;Título Profesional;0;;;;;;;;;;;;0;0;0;0;;0;0;0;30;30;;65000;29000;29000;0;Vigente con estudiantes nuevos
OFE_2021;I71S1C839J3V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Salud;Salud y Servicios Sociales;Medicina;Postítulo en Salud;Salud y Bienestar;Salud;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);839;DIPLOMADO EN NUTRICION Y ACTIVIDAD FISICA: PROFUNDIZANDO EN RECOMENDACIONES Y ESTRATEGIAS EDUCATIVAS;Semipresencial;Semipresencial;1;Plan Regular;NO APLICA;2;0;2;1;2;DIPLOMADO EN NUTRICION Y ACTIVIDAD FISICA: PROFUNDIZANDO EN RECOMENDACIONES Y ESTRATEGIAS EDUCATIVAS;NO OTORGA GRADO;Postítulo;Diplomado (desde un semestre);0;2019;No Acreditada;No Elegible;Otro;Educación Media;0;;;;;;;;;;;;0;0;0;0;;0;0;0;27;27;;65000;29000;29000;700000;Vigente con estudiantes nuevos
OFE_2021;I71S1C840J3V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Ciencias Sociales;"Ciencias Sociales, Enseñanza Comercial y Derecho";Ciencias Sociales y del Comportamiento;Postítulo en Ciencias Sociales;"Ciencias Sociales, Periodismo e Información";Ciencias Sociales y del Comportamiento;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);840;DIPLOMADO EN POLITICAS DE RECURSOS HUMANOS PARA EL SECTOR MUNICIPAL;Semipresencial;Semipresencial;1;Plan Regular;NO APLICA;2;0;2;1;2;DIPLOMADO EN POLITICAS DE RECURSOS HUMANOS PARA EL SECTOR MUNICIPAL;NO OTORGA GRADO;Postítulo;Diplomado (desde un semestre);0;2018;No Acreditada;No Elegible;Otro;Educación Media;0;;;;;;;;;;;;0;0;0;0;;0;0;0;45;45;;65000;29000;29000;1200000;Vigente con estudiantes nuevos
OFE_2021;I71S1C841J4V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Salud;Salud y Servicios Sociales;Medicina;Postítulo en Salud;Salud y Bienestar;Salud;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);841;DIPLOMADO EN SALUD MENTAL EN PERSONAS MAYORES: UN ABORDAJE INTEGRAL DESDE LA GERONTOLOGIA;No Presencial;A Distancia;1;Plan Regular;NO APLICA;2;0;2;1;2;DIPLOMADO EN SALUD MENTAL EN PERSONAS MAYORES: UN ABORDAJE INTEGRAL DESDE LA GERONTOLOGIA;NO OTORGA GRADO;Postítulo;Diplomado (desde un semestre);0;2020;No Acreditada;No Elegible;Otro;Título Profesional;0;;;;;;;;;;;;0;0;0;0;;0;0;0;100;100;;65000;29000;29000;700000;Vigente con estudiantes nuevos
OFE_2021;I71S1C842J2V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Administración y Comercio;"Ciencias Sociales, Enseñanza Comercial y Derecho";Enseñanza Comercial y Administración;Postítulo en Administración y Comercio;Administración de Empresas y Derecho;Educación Comercial y Administración;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);842;DIPLOMADO EN GESTION ESTRATEGICA DE ABASTECIMIENTO Y ADQUISICIONES;Presencial;Vespertina;1;Plan Regular;NO APLICA;2;0;2;1;2;DIPLOMADO EN GESTION ESTRATEGICA DE ABASTECIMIENTO Y ADQUISICIONES;NO OTORGA GRADO;Postítulo;Diplomado (desde un semestre);0;2000;No Acreditada;No Elegible;Otro;Educación Media;0;;;;;;;;;;;;0;0;0;0;;0;0;0;30;30;;65000;29000;29000;1980000;Vigente con estudiantes nuevos
OFE_2021;I71S1C10J1V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Ciencias Básicas;Ciencias;Ciencias Físicas;Doctorado en Ciencias Básicas;"Ciencias naturales, matemáticas y estadística";Ciencias Físicas;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);10;DOCTORADO EN QUIMICA;Presencial;Diurna;1;Plan Regular;NO APLICA;8;5;8;1;8;NO OTORGA TITULO;DOCTOR EN QUIMICA;Posgrado;Doctorado;0;1979;Acreditada;No Elegible;Otro;Licenciatura;0;;;;;;;;;;;;0;0;0;0;;0;0;0;20;0;;256000;240500;62500;3060000;Vigente con estudiantes nuevos
OFE_2021;I71S1C113J1V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Tecnología;Ciencias;Informática;Doctorado en Tecnología;Tecnología de la Información y la Comunicación (TIC);Tecnología de la Información y la Comunicación (TIC);A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);113;"DOCTORADO EN CIENCIAS DE LA INGENIERIA, CON MENCION INFORMATICA";Presencial;Diurna;1;Plan Regular;NO APLICA;8;4;8;1;8;NO OTORGA TITULO;DOCTOR EN CIENCIAS DE LA INGENIERIA CON MENCION EN INFORMATICA;Posgrado;Doctorado;0;2000;Acreditada;No Elegible;Otro;Licenciatura;0;;;;;;;;;;;;0;0;0;0;;0;0;0;10;10;;256000;241000;63000;3060000;Vigente con estudiantes nuevos
OFE_2021;I71S1C114J1V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Tecnología;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;Doctorado en Tecnología;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);114;"DOCTORADO EN CIENCIAS DE LA INGENIERIA, MENCION EN CIENCIA E INGENIERIA DE LOS MATERIALES";Presencial;Diurna;1;Plan Regular;NO APLICA;8;4;8;1;8;NO OTORGA TITULO;"DOCTOR EN CIENCIAS DE LA INGENIERIA, MENCION EN CIENCIA E INGENIERIA DE LOS MATERIALES";Posgrado;Doctorado;0;1997;Acreditada;No Elegible;Otro;Licenciatura;0;;;;;;;;;;;;0;0;0;0;;0;0;0;4;0;;256000;240500;62500;3060000;Vigente con estudiantes nuevos
OFE_2021;I71S1C115J1V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Ciencias Básicas;Ciencias;Matemáticas y Estadísticas;Doctorado en Ciencias Básicas;"Ciencias naturales, matemáticas y estadística";Matemáticas y Estadísticas;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);115;DOCTORADO EN CIENCIA CON MENCION EN MATEMATICA;Presencial;Diurna;1;Plan Regular;NO APLICA;8;4;8;1;8;NO OTORGA TITULO;DOCTOR EN CIENCIA CON MENCION EN MATEMATICA;Posgrado;Doctorado;0;2000;Acreditada;No Elegible;Otro;Licenciatura;0;;;;;;;;;;;;0;0;0;0;;0;0;0;8;0;;256000;240500;62500;3060000;Vigente con estudiantes nuevos
OFE_2021;I71S1C118J1V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Tecnología;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;Doctorado en Tecnología;"Ciencias naturales, matemáticas y estadística";Ciencias Biológicas y Afines;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);118;DOCTORADO EN BIOTECNOLOGIA;Presencial;Diurna;1;Plan Regular;NO APLICA;8;4;8;1;8;NO OTORGA TITULO;DOCTOR EN BIOTECNOLOGIA;Posgrado;Doctorado;0;2003;Acreditada;No Elegible;Otro;Licenciatura;0;;;;;;;;;;;;0;0;0;0;;0;0;0;10;0;;256000;240500;62500;3060000;Vigente con estudiantes nuevos
OFE_2021;I71S1C131J1V1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;Metropolitana;SANTIAGO;ESTACION CENTRAL;Tecnología;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;Doctorado en Tecnología;"Ingeniería, Industria y Construcción";Ingeniería y Profesiones Afines;A;71;UNIVERSIDAD DE SANTIAGO DE CHILE;1;CASA CENTRAL (SANTIAGO);131;"DOCTORADO EN CIENCIAS DE LA INGENIERIA, CON MENCION EN INGENIERIA DE PROCESOS";Presencial;Diurna;1;Plan Regular;NO APLICA;8;4;8;1;8;NO OTORGA TITULO;"DOCTOR EN CIENCIAS DE LA INGENIERIA, CON MENCION EN INGENIERIA DE PROCESOS";Posgrado;Doctorado;0;2002;Acreditada;No Elegible;Otro;Licenciatura;0;;;;;;;;;;;;0;0;0;0;;0;0;0;10;10;;256000;240500;62500;3060000;Vigente con estudiantes nuevos
